0162,D,7668.88,10736.432,98.31897436,44,34,78,109.2,165,0.661818182,0.931818182,41,0.931818182,0,0,0,0,2,0.045454545,1,0.022727273,0,0,106,19,102,0,65,18.06818182,20,0.903409091,41,24.26470588,24.16410256,22,1.098368298,,,795,0,0,825,25,512.97,1130.88,1884.8,3630,11,73,42,,,2/20/2018
0163,B,9873.206,13822.4884,91.41857407,55,53,108,151.2,350,0.432,0.909090909,50,0.909090909,0,0,0,0,2,0.036363636,2,0.036363636,1,0.018181818,127,22,116,0,127,21.54545455,20,1.077272727,93,23.58490566,17.84268519,22,0.811031145,,,1185,0,0,1250,0,536.9,1156.206,1927.01,7700,0,97,15,,,2/20/2018
0165,A,23249.96,32549.944,94.51203252,120,126,246,344.4,500,0.6888,0.875,105,0.875,0,0,0,0,9,0.075,5,0.041666667,1,0.008333333,127,46,314,0,127,20.83333333,20,1.041666667,127,24.8015873,24.88455285,22,1.131116038,,,2500,0,0,3125,25,1154.42,3672.96,6121.6,11000,0,296,98,,,2/20/2018
0166,E,3440.414,4816.5796,98.29754286,20,15,35,49,100,0.49,0.8,16,0.8,0,0,0,0,0,0,3,0.15,1,0.05,51,8,38,0,32,17.25,20,0.8625,19,25,21.01971429,22,0.955441558,,,345,0,0,375,0,214.98,441.414,735.69,3600,3,39,6,,,2/20/2018
0167,C,5893.02,8250.228,93.54,38,25,63,88.2,110,0.801818182,0.842105263,32,0.842105263,0,0,0,0,4,0.105263158,1,0.026315789,1,0.026315789,75,18,34,0,49,17.63157895,20,0.881578947,27,25,10.82063492,22,0.491847042,,,670,0,0,625,0,318,409.02,681.7,3600,0,85,23,,,2/20/2018
0168,C,16751.68,23452.352,88.63322751,113,76,189,264.6,250,1.0584,0.849557522,96,0.849557522,0,0,0,0,7,0.061946903,7,0.061946903,3,0.026548673,127,17,175,0,92,20.30973451,20,1.015486726,95,24.67105263,12.68677249,22,0.576671477,,,2295,0,0,1875,0,1346.7,1438.68,2397.8,5500,66,267,46,,,2/20/2018
0169,D,4325.014,6055.0196,78.63661818,19,36,55,77,140,0.55,0.578947368,11,0.578947368,0,0,0,0,4,0.210526316,4,0.210526316,0,0,95,10,33,0,40,22.36842105,20,1.118421053,55,25,11.48527273,22,0.522057851,,,425,0,0,900,0,48,379.014,631.69,3600,2,263,11,,,2/20/2018
0170,D,8576.618,12007.2652,84.0844902,49,53,102,142.8,250,0.5712,0.693877551,34,0.693877551,0,0,0,0,5,0.102040816,8,0.163265306,2,0.040816327,127,9,73,0,81,22.04081633,20,1.102040816,81,23.58490566,12.46107843,22,0.566412656,,,1080,0,0,1250,0,266.65,762.618,1271.03,5500,2,447,18,,,2/20/2018
0171,E,3765.644,5271.9016,91.84497561,19,22,41,57.4,140,0.41,0.789473684,15,0.789473684,0,0,0,0,1,0.052631579,3,0.157894737,0,0,91,8,37,0,41,22.10526316,20,1.105263158,50,25,18.23756098,22,0.828980044,,,420,0,0,550,0,97.9,448.644,747.74,3600,0,219,4,,,2/20/2018
0172,D,9077.556,12708.5784,81.77978378,47,64,111,155.4,250,0.6216,0.808510638,38,0.808510638,0,0,0,0,3,0.063829787,4,0.085106383,2,0.042553191,127,16,84,0,87,15.85106383,20,0.792553191,92,24.609375,14.18252252,22,0.644660115,,,745,0,0,1575,0,605.14,944.556,1574.26,5500,18,293,40,,,2/20/2018
